"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"220090","220090",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MILFORD REGIONAL MEDICAL CENTER  INC    ","14 PROSPECT STREET                      ",,"MILFORD                                 ","MA                                      ","01757                                   ","WORCESTER                               ",1782802,,,1089624,,,0.0384000018239021,458453,204860,121,44165,14660,4062,31516,11.7700004577637,1170,,3733,1040,7767,,,,,,,
"220095","220095",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","HEYWOOD HOSPITAL                        ","242 GREEN STREET                        ",,"GARDNER                                 ","MA                                      ","01440                                   ","WORCESTER                               ",,,,1829751,,,0.144500002264977,,,114,41610,7689,2255,19171,,604.669982910156,,1586,304,4091,,,,9,,594,
"220098","220098",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Reopened","NASHOBA VALLEY HOSPITAL                 ","200 GROTON ROAD                         ",,"AYER                                    ","MA                                      ","01432                                   ","MIDDLESEX                               ",,,,,,,,,,57,5244,806,34,1574,,233.979995727539,,221,15,498,,,,,,,
"220098","220098",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","NASHOBA VALLEY HOSPITAL                 ","200 GROTON ROAD                         ",,"AYER                                    ","MA                                      ","01432                                   ","MIDDLESEX                               ",,,,,,,,,,73,26645,2880,218,5556,,262.359985351562,,853,65,1725,,,,,,,
"220100","220100",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","SOUTH SHORE HOSPITAL                    ","55 FOGG RD                              ",,"SOUTH WEYMOUTH                          ","MA                                      ","02190                                   ","NORFOLK                                 ",,,,3675183,,,0.046900000423193,,,353,128845,42346,8220,101376,,2643,,9209,2780,22734,,,,,,,
"220101","220101",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","NEWTON WELLESLEY HOSPITAL               ","2014 WASHINGTON STREET                  ",,"NEWTON                                  ","MA                                      ","02467                                   ","MIDDLESEX                               ",4274797,,,,,,,1301712,543181,205,74825,19468,4111,62917,38.9099998474121,2167.76000976562,,4715,938,14482,,,,228,,1178,
"220105","220105",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","WINCHESTER HOSPITAL                     ","41 HIGHLAND AVE                         ",,"WINCHESTER                              ","MA                                      ","01890                                   ","MIDDLESEX                               ",235993,,,,,,,61035,34741,205,74825,20242,1594,52446,1.92999994754791,1745,,4210,452,13439,,,,,,,
"220108","220108",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","BIDMC-MILTON HOSPITAL  INC              ","199 REEDSDALE ROAD                      ",,"MILTON                                  ","MA                                      ","02186                                   ","NORFOLK                                 ",,,,,,,,,,88,32128,10941,671,19637,,478.649993896484,,2633,334,5240,,,,,,,
"220110","220110",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Amended","BRIGHAM AND WOMENS HOSPITAL             ","75 FRANCIS STREET                       ","3714                                    ","BOSTON                                  ","MA                                      ","02115                                   ","SUFFOLK                                 ",60681669,,,20096675,,,0.106700003147125,12883976,3821081,763,278117,85164,25549,264729,499.540008544922,9842,,13497,4107,42158,,,,,,,
"220111","220111",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Settled","GOOD SAMARITAN HOSPITAL                 ","235 N PEARL ST                          ",,"BROCKTON                                ","MA                                      ","02301                                   ","PLYMOUTH                                ",250717,,,2201479,,,0.190099999308586,60513,15052,229,21068,6058,1828,17341,1.5900000333786,1135.41003417969,,1368,439,4127,,,,,,86,
"220111","220111",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","GOOD SAMARITAN HOSPITAL                 ","235 N PEARL ST                          ",,"BROCKTON                                ","MA                                      ","02301                                   ","PLYMOUTH                                ",925736,,,7168855,,,0.183100000023842,232612,69041,229,83585,24588,5859,64558,6.40999984741211,1177,,5426,1409,15971,,,,,,415,
"220116","220116",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","As Submitted","TUFTS MEDICAL CENTER                    ","800 WASHINGTON ST                       ",,"BOSTON                                  ","MA                                      ","02111                                   ","SUFFOLK                                 ",30789201,,,17972915,,,0.252600014209747,7141506,2743301,362,132130,28903,27201,92754,332.540008544922,3555.78002929688,,5604,4989,19238,,,,144,,676,
"220119","220119",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","FAULKNER HOSPITAL                       ","1153 CENTRE STREET                      ",,"JAMAICA PLAIN                           ","MA                                      ","02130                                   ","SUFFOLK                                 ",2937566,,,1750230,,,0.0764999985694885,997115,648422,114,44790,12348,2334,24347,26.6499996185303,1042.28002929688,,2991,,6735,,,,,,636,
"220126","220126",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Settled","STEWARD NORWOOD HOSPITAL                ","100 WASHINGTON STREET                   ",,"NORWOOD                                 ","MA                                      ","02062                                   ","NORFOLK                                 ",,,,,,,,,,202,18584,4971,1026,10022,,858.869995117188,,1115,178,2598,,,,8,,466,
"220126","220126",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Reopened","STEWARD NORWOOD HOSPITAL                ","100 WASHINGTON STREET                   ",,"NORWOOD                                 ","MA                                      ","02062                                   ","NORFOLK                                 ",,,,709795,,,0.0251000002026558,,,202,73730,17693,2555,34245,,853.789978027344,,4168,537,9242,,,,45,,1990,
"220135","220135",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","FALMOUTH HOSPITAL                       ","100 TER HEUN DRIVE                      ",,"FALMOUTH                                ","MA                                      ","02574                                   ","BARNSTABLE                              ",,,,1195264,,,0.0359000004827976,,,95,34675,14919,1780,24819,,745.419982910156,,3565,785,6543,,,,,,,
"220154","220154",7/1/2013,"01-JUL-13",6/30/2014,"30-JUN-14","Settled","SOLDIERS HOME- CHELSEA                  ","91 CREST AVENUE                         ",,"CHELSEA                                 ","MA                                      ","02150                                   ","SUFFOLK                                 ",,,,,,,,,,86,31390,,,28917,,278.299987792969,,,,70,,,,,,,
"220162","220162",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","DANA-FARBER CANCER INSTITUTE            ","450 BROOKLINE AVE                       ",,"BOSTON                                  ","MA                                      ","02215                                   ","SUFFOLK                                 ",,,,,,,,,435685,30,10950,2796,318,9752,,3711.2900390625,,368,34,990,,,,,,,
"220163","220163",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Reopened","UMASS MEMORIAL MEDICAL CENTER           ","55 LAKE AVE. NORTH                      ",,"WORCESTER                               ","MA                                      ","01655                                   ","WORCESTER                               ",54676423,,,22653190,,,0.182300001382828,10266203,4180074,573,209439,59025,22701,193614,478.489990234375,6235.2998046875,53.6800003051758,11016,4157,36463,,,,511,,1940,
"220171","220171",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled w/Audit","LAHEY CLINIC HOSPITAL  INC.             ","41 MALL ROAD                            ",,"BURLINGTON                              ","MA                                      ","01805                                   ","MIDDLESEX                               ",25072232,,,,,,,3682461,3738759,341,124465,48675,5314,102279,148.570007324219,4799,,9448,1004,20925,,,,,,,
"220172","220172",7/1/2013,"01-JUL-13",7/21/2014,"21-JUL-14","Settled","UNIVERSITY HEALTH SERVICES INC          ","150 INFIRMARY WAY                       ",,"AMHERST                                 ","MA                                      ","01003                                   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"220174","220174",10/1/2012,"01-OCT-12",12/31/2012,"31-DEC-12","Settled","MERRIMACK VALLEY HOSPITAL               ","140 LINCOLN AVENUE                      ",,"HAVERHILL                               ","MA                                      ","01840                                   ","ESSEX                                   ",,,,222771,,,0.0703999996185303,,,105,9660,1648,348,2829,,304.029998779297,,393,44,704,,,,,,128,
"220174","220174",1/1/2013,"01-JAN-13",12/31/2013,"31-DEC-13","Settled","MERRIMACK VALLEY HOSPITAL               ","140 LINCOLN AVENUE                      ",,"HAVERHILL                               ","MA                                      ","01840                                   ","ESSEX                                   ",,,,629125,,,0.061099998652935,,,105,38325,6562,754,10817,,298.75,,1468,134,2543,,,,1,,448,
"220175","220175",2/1/2013,"01-FEB-13",1/31/2014,"31-JAN-14","Reopened","METROWEST MEDICAL CENTER                ","67 UNION STREET                         ",,"NATICK                                  ","MA                                      ","01760                                   ","MIDDLESEX                               ",4301421,,,3443082,,,0.1216000020504,1304755,658603,245,89425,16606,6341,41110,43.1199989318848,1471.91003417969,,4127,1648,9997,,,,255,,1188,
"220176","220176",2/1/2013,"01-FEB-13",1/31/2014,"31-JAN-14","Settled w/Audit","SAINT VINCENT HOSPITAL                  ","123 SUMMER STREET                       ",,"WORCESTER                               ","MA                                      ","01608                                   ","WORCESTER                               ",19886555,,,2795585,,,0.0957999974489212,4925857,2284702,257,93805,17055,4887,70132,110.540000915527,1758.84997558594,,4043,2490,16891,,,,58,,528,
"220177","220177",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","NANTUCKET COTTAGE HOSPITAL              ","57 PROSPECT STREET                      ",,"NANTUCKET                               ","MA                                      ","02554-2799                              ","NANTUCKET                               ",,,,96306,,,0.119999997317791,,,15,5475,1109,364,2135,,185.220001220703,,135,74,353,,,,,,,
"221300","221300",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","MARTHAS VINEYARD HOSPITAL               ","ONE HOSPITAL ROAD                       ",,"OAK BLUFFS                              ","MA                                      ","02557                                   ","DUKES                                   ",,,,,,,,,,25,9125,4195,357,6058,,309,,487,73,1080,,,,,,,
"221302","221302",10/1/2012,"01-OCT-12",9/30/2013,"30-SEP-13","Settled","FAIRVIEW HOSPITAL                       ","29 LEWIS AVE                            ",,"GREAT BARRINGTON                        ","MA                                      ","01230                                   ","BERKSHIRE                               ",,,,,,,,,,24,8720,2618,398,4057,,245.919998168945,,567,148,1016,,,,,,,
