"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"231312","231312",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","SHERIDAN COMMUNITY HOSPITAL             ","301 N MAIN STREET                       ","279                                     ","SHERIDAN                                ","MI                                      ","48817                                   ","MONTCALM                                ",,,,,,,,,,25,9150,627,15,978,,117.309997558594,,174,17,327,,,,,,,
"231313","231313",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","HARBOR BEACH COMMUNITY HOSPITAL         ","210 SOUTH FIRST STREET                  ",,"HARBOR BEACH                            ","MI                                      ","48441-0040                              ","HURON                                   ",,,,,,,,,,15,5475,143,,201,,82.1699981689453,,52,,71,,,,,,,
"231314","231314",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled","MCKENZIE MEMORIAL HOSPITAL              ","120 DELAWARE STREET                     ",,"SANDUSKY                                ","MI                                      ","48471                                   ","SANILAC                                 ",,,,,,,,,,25,9125,690,39,1018,,114.120002746582,,248,12,382,,,,,,,
"231315","231315",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","LEE MEMORIAL HOSPITAL                   ","420 WEST HIGH                           ",,"DOWAGIAC                                ","MI                                      ","49047                                   ","CASS                                    ",,,,,,,,,,25,9150,1932,75,2750,,178.699996948242,,496,39,835,,,,,,,
"231316","231316",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Reopened","HILLS & DALES GENERAL HOSPITAL          ","4675 HILL STREET                        ",,"CASS CITY                               ","MI                                      ","48726-                                  ","TUSCOLA                                 ",,,,,,,,,,25,9125,979,64,1519,,149.960006713867,,312,18,503,,,,,,,
"231317","231317",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","KELSEY MEMORIAL HOSPITAL                ","418 WASHINGTON AVENUE                   ",,"LAKEVIEW                                ","MI                                      ","48850-                                  ","MONTCALM                                ",,,,,,,,,,16,4636,409,34,625,,143.199996948242,,153,7,235,,,,,,,
"231318","231318",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","NORTHSTAR HEALTH SYSTEM                 ","1400 WEST ICE LAKE ROAD                 ",,"IRON RIVER                              ","MI                                      ","49935-                                  ","IRON                                    ",,,,,,,,,,25,9125,2819,59,3770,,254.020004272461,,616,22,907,,,,,,,
"231319","231319",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","ASPIRUS KEWEENAW HOSPITAL               ","205 OCEOLA ST                           ",,"LAURIUM                                 ","MI                                      ","49913-                                  ","HOUGHTON                                ",,,,,,,,,,25,9150,2281,131,3812,,230.509994506836,,557,173,988,,,,,,,
"231320","231320",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","MHP - HACKLEY HOSPITAL - LAKESHORE      ","72 SOUTH STATE STREET                   ",,"SHELBY                                  ","MI                                      ","49455                                   ","OCEANA                                  ",,,,,,,,,,24,8784,586,66,1084,,92.9000015258789,,194,20,357,,,,,,,
"231321","231321",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","BELL MEMORIAL HOSPITAL                  ","901 LAKESHORE DRIVE                     ",,"ISHPEMING                               ","MI                                      ","49849-2151                              ","MARQUETTE                               ",,,,,,,,,,25,9150,923,148,2966,,292.940002441406,,406,59,1322,,,,,,,
"231322","231322",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","CHARLEVOIX AREA HOSPITAL                ","14700 LAKESHORE DRIVE                   ",,"CHARLEVOIX                              ","MI                                      ","49720-                                  ","CHARLEVOIX                              ",,,,,,,,,,25,9150,1024,426,3011,,268.079986572266,,306,98,912,,,,,,,
"231323","231323",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","SPECTRUM HEALTH REED CITY               ","300 PATTERSON ROAD                      ",,"REED CITY                               ","MI                                      ","49677-                                  ","OSCEOLA                                 ",,,,,,,,,,25,9150,1696,53,2515,,273.630004882812,,377,19,644,,,,,,,
"231324","231324",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","EATON RAPIDS MEDICAL CENTER             ","RHC I                                   ",,"EATON RAPIDS                            ","MI                                      ","48827-1952                              ","EATON                                   ",,,,,,,,,,20,7320,471,12,789,,148.529998779297,,158,4,293,,,,,,,
"231325","231325",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","MID MICH REG MED CTR - GLADWIN          ","455  S. QUARTER ST.                     ",,"GLADWIN                                 ","MI                                      ","48624                                   ","GLADWIN                                 ",,,,,,,,,,25,9150,1317,44,1839,,151.600006103516,,449,17,630,,,,,,,
"231326","231326",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","SPARROW CLINTON HOSPITAL                ","805 S. OAKLAND                          ",,"ST. JOHNS                               ","MI                                      ","48879-2253                              ","CLINTON                                 ",,,,,,,,,,25,9125,1497,130,2425,,230.75,,448,33,758,,,,,,,
"231327","231327",4/1/2011,"01-APR-11",3/31/2012,"31-MAR-12","Settled","HAYES GREEN BEACH MEMORIAL HOSPITAL     ","321 EAST HARRIS STREET                  ",,"CHARLOTTE                               ","MI                                      ","48813                                   ","EATON                                   ",,,,,,,,,,25,9150,1323,38,2227,,333.739990234375,,388,7,711,,,,,,,
"231328","231328",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","ALLEGAN GENERAL HOSPITAL                ","555 LINN STREET                         ",,"ALLEGAN                                 ","MI                                      ","49010                                   ","ALLEGAN                                 ",,,,,,,,,,25,9125,1677,145,3170,,255,,443,46,896,,,,,,,
"231329","231329",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","CARO COMMUNITY HOSPITAL                 ","401 N HOOPER ST                         ","435                                     ","CARO                                    ","MI                                      ","48723                                   ","TUSCOLA                                 ",,,,,,,,,,25,9125,395,10,525,,118.019996643066,,132,5,179,,,,,,,
"231330","231330",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","MARLETTE REGIONAL HOSPITAL              ","2770 MAIN STREET                        ","307                                     ","MARLETTE                                ","MI                                      ","48453                                   ","SANILAC                                 ",,,,,,,,,,25,9150,1783,78,2544,,254.770004272461,,452,26,752,,,,,,,
"231331","231331",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","SPARROW IONIA HOSPITAL                  ","479 LAFAYETTE                           ",,"IONIA                                   ","MI                                      ","48846                                   ","IONIA                                   ",,,,,,,,,,25,9125,635,42,1465,,167.119995117188,,244,15,493,,,,,,,
"231332","231332",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled","BRONSON LAKEVIEW HOSPITAL               ","408 HAZEN                               ","209                                     ","PAW PAW                                 ","MI                                      ","49079-0209                              ","VAN BUREN                               ",,,,,,,,,,25,9125,1206,34,2247,,246.440002441406,,400,14,790,,,,,,215,
"231333","231333",1/1/2011,"01-JAN-11",6/30/2011,"30-JUN-11","Settled","ASPIRUS GRAND VIEW                      ","N10561 GRAND VIEW LANE                  ",,"IRONWOOD                                ","MI                                      ","49938                                   ","GOGEBIC                                 ",,,,,,,,,,25,4525,770,147,1612,,271.769989013672,,239,27,500,,,,,,,
"231333","231333",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Reopened","ASPIRUS GRAND VIEW                      ","N10561 GRAND VIEW LANE                  ",,"IRONWOOD                                ","MI                                      ","49938                                   ","GOGEBIC                                 ",,,,,,,,,,25,9150,1931,67,3800,,263.549987792969,,434,80,1023,,,,,,,
"231334","231334",1/1/2011,"01-JAN-11",12/31/2011,"31-DEC-11","Settled w/Audit","HERRICK MEDICAL CENTER                  ","500 E. POTTAWATAMIE STREET              ",,"TECUMSEH                                ","MI                                      ","49286-                                  ","LENAWEE                                 ",,,,,,,,,,25,9125,2409,110,3789,,162.289993286133,,592,61,1019,,,,2,,424,
"231335","231335",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled w/Audit","WESTSHORE MEDICAL CENTER                ","1465 E. PARKDALE AVENUE                 ",,"MANISTEE                                ","MI                                      ","49660-                                  ","MANISTEE                                ",,,,,,,,,,25,9150,2952,249,5642,,334.149993896484,,774,61,1553,,,,,,,
"231336","231336",4/1/2011,"01-APR-11",4/4/2012,"04-APR-12","Settled","CHEBOYGAN MEMORIAL HOSPITAL             ","748 SOUTH MAIN                          ","419                                     ","CHEBOYGAN                               ","MI                                      ","49721-                                  ","CHEBOYGAN                               ",,,,,,,,,,25,9234,1868,212,3085,,270.609985351562,,640,70,1403,,,,,,,
"232012","232012",2/1/2011,"01-FEB-11",1/31/2012,"31-JAN-12","Settled","SSH - FLINT  INC.                       ","401 SOUTH BALLENGER  5TH FLOOR          ",,"FLINT                                   ","MI                                      ","48532                                   ","GENESEE                                 ",,,,,,,,,,26,9490,6738,,7743,,73.4800033569336,,266,,311,,,,,,,
"232019","232019",6/1/2011,"01-JUN-11",5/31/2012,"31-MAY-12","Settled","VIBRA DETROIT                           ","26400 WEST OUTER DRIVE                  ",,"DETROIT                                 ","MI                                      ","48146                                   ","WAYNE                                   ",,,,,,,,,,220,80300,9577,,12847,,120.050003051758,,383,,402,,,,,,,
"232020","232020",10/1/2010,"01-OCT-10",9/30/2011,"30-SEP-11","Settled","BAY SPECIAL CARE HOSPITAL               ","3250 E. MIDLAND RD                      ",,"BAY CITY                                ","MI                                      ","48706                                   ","BAY                                     ",,,,,,,,,,31,11315,8753,,9141,,68.5800018310547,,324,,334,,,,,,,
"232021","232021",7/1/2011,"01-JUL-11",6/30/2012,"30-JUN-12","Settled","GREAT LAKES SPECIALTY HOSPITAL          ","1700 CLINTON STREET 2 SOUTH             ",,"MUSKEGON                                ","MI                                      ","49442                                   ","MUSKEGON                                ",,,,,,,,,,31,11346,5699,33,8167,,81.879997253418,,187,1,283,,,,,,,
