"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"194097","194097",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","PHOENIX BEHAVIORAL HOSPITAL             ","3859 HWY 190                            ",,"EUNICE                                  ","LA                                      ","70535                                   ","ACADIA                                  ",,,,,,,,,,16,5840,2477,984,4167,,37.5400009155273,,211,127,411,,,,,,,
"194098","194098",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","OCEANS BEHAVIORAL HOSPITAL OF GREATE    ","716 VILLAGE ROAD                        ",,"KENNER                                  ","LA                                      ","70065                                   ","JEFFERSON                               ",,,,,,,,,,30,10950,7529,105,10376,,58.5099983215332,,370,9,675,,,,,,,
"194100","194100",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","SEASIDE BEHAVIORAL CENTER LLC           ","4201 WOODLAND DRIVE                     ",,"NEW ORLEANS                             ","LA                                      ","70131                                   ","ORLEANS                                 ",,,,,,,,,,47,17155,7433,,13910,,117.959999084473,,509,,1482,383,,,,,,
"194102","194102",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","BEACON BEHAVIORAL HOSPITAL LUTCHER      ","9938 AIRLINE HWY  STE 200               ",,"BATON ROUGE                             ","LA                                      ","70816                                   ","BATON ROUGE                             ",,,,,,,,,,19,6935,2462,637,5391,,95,,205,154,506,,,,,,,
"194103","194103",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Reopened","SEASIDE HEALTH SYSTEMS                  ","4363 CONVENTION ST                      ",,"BATON ROUGE                             ","LA                                      ","70806                                   ",,,,,,,,,,,64,23360,4402,,13276,,149.479995727539,,393,,2085,,,,,,,
"194105","194105",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","APOLLO BEHAVIORAL HEALTH HOSPITAL       ","7414 SUMRALL DRIVE SUITE C              ",,"BATON ROUGE                             ","LA                                      ","70812                                   ","BATON ROUGE                             ",,,,,,,,,,18,6570,1443,,4830,,48.1699981689453,,159,,749,,,,,,,
"194106","194106",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","COMPASS BEHAVIORAL HEALTH CNTR ALEXA    ","6410 MASONIC DRIVE                      ",,"ALEXANDRIA                              ","LA                                      ","71301                                   ","RAPIDES                                 ",,,,,,,,,,20,7300,2882,20,3633,,35.5999984741211,,240,2,350,,,,,,,
"194107","194107",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","BATON ROUGE BEHAVIORAL HOSPITAL         ","4040 NORTH BOULEVARD                    ",,"BATON ROUGE                             ","LA                                      ","70806                                   ","EAST BATON ROUGE PARRISH                ",,,,,,,,,,47,14789,3282,,11562,,187.770004272461,,255,,1288,,,,,,,
"194109","194109",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","COMPASS BEHAVIORAL HEALTH CENTER OF     ","4701 WEST PARK AVENUE                   ",,"HOUMA                                   ","LA                                      ","70364                                   ","TERREBONE                               ",,,,,,,,,,20,7300,2792,135,4823,,38.0499992370605,,224,14,441,,,,,,,
"194111","194111",1/1/2015,"01-JAN-15",7/22/2015,"22-JUL-15","Settled","KAILO BEHAVORAL HOSPITAL  LLC           ","3859 US HWY 190                         ",,"EUNICE                                  ","LA                                      ","70535                                   ","ST LANDRY                               ",,,,,,,,,,12,2436,713,,1303,,12.1400003433228,,85,,85,,,,,,,
"200001","200001",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","Settled","ST JOSEPH HOSPITAL                      ","360 BROADWAY                            ","403                                     ","BANGOR                                  ","ME                                      ","04401                                   ","PENOBSCOT                               ",,,,202869,,,0.0476000010967255,,,112,40880,10543,2273,19020,,1170,,2312,301,4222,,,,,,,
"200008","200008",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","MERCY HOSPITAL                          ","144 STATE STREET                        ",,"PORTLAND                                ","ME                                      ","04101                                   ","CUMBERLAND                              ",,,,388780,,,0.0747999995946884,,,103,45001,9109,2785,22169,,1395.5,,2266,1215,6375,,,,,,,
"200009","200009",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","MAINE MEDICAL CENTER                    ","22 BRAMHALL STREET                      ",,"PORTLAND                                ","ME                                      ","04102                                   ","CUMBERLAND                              ",15486687,,,3936509,,,0.146200001239777,5346404,2141242,611,223015,50189,26727,148159,243.880004882812,6813.93017578125,,9867,3736,27595,,,,,,320,
"200018","200018",9/27/2015,"27-SEP-15",9/24/2016,"24-SEP-16","As Submitted","THE AROOSTOOK MEDICAL CENTER            ","140 ACADEMY STREET                      ","151                                     ","PRESQUE ISLE                            ","ME                                      ","04769-                                  ","AROOSTOOK                               ",,,,208513,,,0.122800000011921,,,38,13832,4654,1326,8936,,822.590026855469,,1052,385,1937,10,,,,2,,75
"200019","200019",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","SOUTHERN MAINE HEALTH CARE              ","1 MEDICAL CENTER DRIVE                  ","626                                     ","BIDDEFORD                               ","ME                                      ","04005-0626                              ","YORK                                    ",,,,195213,,,0.0328000001609325,884,849,128,48946,14009,3057,28236,,1578.03002929688,,3327,1085,6693,,4,,124,,496,
"200020","200020",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","YORK HOSPITAL                           ","15 HOSPITAL DR                          ",,"YORK                                    ","ME                                      ","03909-                                  ","YORK                                    ",,,,,,,,,,66,24090,7397,734,13066,,880.460021972656,,1680,324,3578,,,,,,,
"200021","200021",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","MID COAST HOSPITAL                      ","123 MEDICAL CENTER DRIVE                ",,"BRUNSWICK                               ","ME                                      ","04011-3218                              ","CUMBERLAND                              ",,,,190086,,,0.0553999990224838,,,92,33580,9497,2939,21723,,920.5,,1959,806,4653,,,,,,,
"200024","200024",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","CENTRAL MAINE MEDICAL CENTER            ","300 MAIN STREET                         ","4500                                    ","LEWISTON                                ","ME                                      ","04240-4500                              ","ANDROSCOGGIN                            ",1563315,,,831571,,,0.0895000025629997,536674,411499,228,83448,18531,7517,44238,19.1700000762939,1865.83996582031,,3893,1622,10563,,,,,21,,312
"200025","200025",1/1/2015,"01-JAN-15",7/3/2015,"03-JUL-15","As Submitted","PARKVIEW ADVENTIST MEDICAL CENTER       ","329 MAINE STREET                        ",,"BRUNSWICK                               ","ME                                      ","04011                                   ","CUMBERLAND                              ",,,,,,,,,,55,10230,783,57,1414,,181,,185,17,344,,,,,,,
"200031","200031",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","CARY MEDICAL CENTER                     ","163 VAN BUREN ROAD STE 2                ",,"CARIBOU                                 ","ME                                      ","04736                                   ","AROOSTOOK                               ",,,,192515,,,0.122500002384186,,,49,17885,4784,1178,8218,,361.160003662109,,1005,418,1899,,,,,,,
"200033","200033",9/27/2015,"27-SEP-15",9/24/2016,"24-SEP-16","Amended","EASTERN MAINE MEDICAL CENTER            ","489 STATE STREET                        ","404                                     ","BANGOR                                  ","ME                                      ","04401-0489                              ","PENOBSCOT                               ",3537160,,,2875269,,,0.143700003623962,736507,443953,313,114245,43025,19203,99427,24.1200008392334,3369.27001953125,,8067,1039,19875,,,,,76,,582
"200034","200034",1/1/2015,"01-JAN-15",12/31/2015,"31-DEC-15","As Submitted","ST. MARYS REGIONAL MEDICAL CENTER       ","93 CAMPUS AVENUE                        ","7291                                    ","LEWISTON                                ","ME                                      ","04243-0291                              ","ANDROSCOGGIN                            ",,,,737843,,,0.239199995994568,,,140,51100,7410,7222,23451,,1058.08996582031,,1629,1323,5039,,,,228,,786,
"200037","200037",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Amended","FRANKLIN MEMORIAL HOSPITAL              ","111 FRANKLIN HEALTH COMMONS             ",,"FARMINGTON                              ","ME                                      ","04938                                   ","FRANKLIN                                ",,,,174686,,,0.117700003087521,,,48,17520,4431,1613,8650,,555.919982910156,,1029,352,2127,38,,,,,,
"200039","200039",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","MAINEGENERAL MEDICAL CENTER             ","35 MEDICAL CENTER PARKWAY               ",,"AUGUSTA                                 ","ME                                      ","04330                                   ","KENNEBEC                                ",2728141,,,1051472,,,0.135399997234344,1188518,1090510,172,62952,23669,10723,53978,32.8899993896484,2857,,4037,1989,11121,,,,,34,,415
"200041","200041",9/27/2015,"27-SEP-15",9/24/2016,"24-SEP-16","As Submitted","INLAND HOSPITAL                         ","200 KENNEDY MEMORIAL DRIVE              ",,"WATERVILLE                              ","ME                                      ","04901-                                  ","KENNEBEC                                ",,,,88982,,,0.120800003409386,,,46,16744,2190,1040,5406,,419.609985351562,,478,227,1241,,,,,,,
"200050","200050",7/1/2015,"01-JUL-15",6/30/2016,"30-JUN-16","Amended","MAINE COAST MEMORIAL HOSPITAL           ","50 UNION STREET                         ",,"ELLSWORTH                               ","ME                                      ","04650-                                  ","HANCOCK                                 ",,,,139355,,,0.0728000029921532,,,48,17568,4407,1320,8279,,468,,1142,505,2253,,,,,,,
"200052","200052",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","As Submitted","NORTHERN MAINE MEDICAL CENTER           ","194 EAST MAIN STREET                    ",,"FORT KENT                               ","ME                                      ","04743-                                  ","AROOSTOOK                               ",,,,108412,,,0.119999997317791,,,43,15695,2914,1042,5238,,257.670013427734,,610,180,1045,,,,88,,277,
"200063","200063",10/1/2014,"01-OCT-14",9/30/2015,"30-SEP-15","Settled","PENOBSCOT BAY MEDICAL CENTER            ","6 GLEN COVE DRIVE                       ",,"ROCKPORT                                ","ME                                      ","04856-4240                              ","KNOX                                    ",,,,243267,,,0.0920000001788139,,,81,29565,9682,2909,18783,,805.960021972656,,1686,553,3619,,,,,,,
"201300","201300",9/27/2015,"27-SEP-15",9/24/2016,"24-SEP-16","As Submitted","BLUE HILL MEMORIAL HOSPITAL             ","PO BOX 1029                             ",,"BLUE HILL                               ","ME                                      ","04614-0823                              ","HANCOCK                                 ",,,,,,,,,,25,9100,2838,51,3942,,232.300003051758,,291,16,441,,,,,,,
"201301","201301",9/27/2015,"27-SEP-15",9/24/2016,"24-SEP-16","As Submitted","CHARLES A DEAN MEMORIAL HOSPITAL        ","PRITHAM AVENUE                          ",,"GREENVILLE                              ","ME                                      ","04441-                                  ","PISCATAQUIS                             ",,,,,,,,,,25,9100,1401,3545,6648,,102.379997253418,,125,10,168,,,,,,,
